id,loan_amnt,funded_amnt,term_months,int_rate,installment,grade,sub_grade,emp_title,emp_length_years,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies
814509,18000,13800,60,0.1299,313.93,C,C1,Nevada Community Foundation,2.0,MORTGAGE,60000.0,Verified,2026-07-11,Charged Off,other,Business start up costs,891xx,NV,24.54,1,2000-06-01,0,11,0,6620,0.389,29,0.0
814512,2000,2000,36,0.1689,71.2,D,D4,Custom Bandag,2.0,RENT,33000.0,Source Verified,2026-07-11,Charged Off,other,Other Loan,072xx,NJ,3.31,0,1926-02-08,2,3,0,3247,0.792,3,0.0
814500,2100,2100,36,0.0542,63.34,A,A1,HallSpars Inc,10.0,MORTGAGE,35000.0,Not Verified,2026-07-11,Fully Paid,home_improvement,Pool,028xx,RI,5.86,0,1993-07-01,0,9,0,2794,0.085,22,0.0
814454,10400,10400,36,0.1149,342.91,B,B4,Comcast Cable Corp,5.0,MORTGAGE,47000.0,Verified,2026-07-11,Fully Paid,debt_consolidation,Quicker Payoff,972xx,OR,0.0,0,2000-01-01,0,2,1,0,0.0,6,1.0
814132,6000,6000,36,0.1562,209.82,D,D1,United States Goverment,1.0,MORTGAGE,35000.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,Credit Card Payoff,304xx,GA,22.22,0,1926-07-04,1,7,0,3795,0.843,15,0.0
814375,14000,14000,60,0.2099,378.67,F,F3,"Christian Dior Perfumes, LLC",10.0,RENT,120000.0,Source Verified,2026-07-11,Charged Off,debt_consolidation,Credit Card Consolidation,100xx,NY,10.96,0,1998-10-01,0,9,0,36173,0.986,26,0.0
814378,3000,3000,36,0.1059,97.64,B,B2,P and A Industries ,10.0,OWN,26400.0,Source Verified,2026-07-11,Fully Paid,home_improvement,Personal home loan ,435xx,OH,14.18,0,1979-06-01,0,6,0,14846,0.571,23,0.0
814373,2200,2200,36,0.1299,74.12,C,C1,ncr,4.0,MORTGAGE,50000.0,Source Verified,2026-07-11,Fully Paid,home_improvement,bathroom remodel,923xx,CA,20.16,0,1997-11-01,1,12,0,11448,0.479,28,0.0
813015,7700,7700,36,0.1349,261.27,C,C2,Pepsi Beverages Company,1.0,RENT,52700.0,Verified,2026-07-11,Fully Paid,debt_consolidation,Personal Loan,017xx,NY,24.41,0,1926-09-06,2,14,0,2856,0.304,14,0.0
814347,4100,4100,36,0.1059,133.44,B,B2,new york state department of corections ,10.0,RENT,57000.0,Not Verified,2026-07-11,Fully Paid,medical,medical,125xx,NY,7.54,0,1992-02-01,0,10,0,9796,0.497,29,0.0
814318,5000,5000,60,0.1749,125.59,D,D5,BME satellites and solar,3.0,RENT,28800.0,Source Verified,2026-07-11,Charged Off,car,motorcycle loan,178xx,PA,16.71,0,1926-10-03,1,6,0,2023,0.2,15,0.0
790160,2700,2700,60,0.0749,54.09,A,A4,Jimmy John's Sandwiches,2.0,OWN,12000.0,Not Verified,2026-07-11,Fully Paid,debt_consolidation,Debt Consolidation Loan,323xx,FL,28.0,0,1986-07-01,0,7,0,5118,0.258,7,0.0
814232,1000,1000,36,0.1299,33.69,C,C1,Not Disclosed,4.0,RENT,11220.0,Not Verified,2026-07-11,Fully Paid,renewable_energy,Panther,481xx,MI,14.65,0,1997-07-01,1,10,1,3285,0.269,17,1.0
814265,10000,10000,36,0.1149,329.72,B,B4,Gap Inc,4.0,RENT,30720.0,Verified,2026-07-11,Fully Paid,debt_consolidation,Credit Card Loan,441xx,OH,18.32,0,1926-02-04,0,9,0,14126,0.831,12,0.0
812943,10000,10000,36,0.1099,327.34,B,B3,Santaro Trucking Co,0.0,RENT,19200.0,Source Verified,2026-07-11,Fully Paid,car,Car Loan,109xx,NY,3.0,0,1926-08-07,0,4,0,1476,0.079,5,0.0
814049,4000,4000,36,0.1149,131.89,B,B4,k fab,6.0,MORTGAGE,36000.0,Not Verified,2026-07-11,Fully Paid,home_improvement,shed,186xx,PA,24.33,1,1995-10-01,3,8,0,10385,0.653,18,0.0
780717,12000,12000,60,0.1199,266.88,B,B5,KHHTE,10.0,MORTGAGE,140000.0,Source Verified,2026-07-11,Charged Off,major_purchase,Boat,211xx,MD,8.3,0,1993-04-01,0,19,0,10138,0.184,23,0.0
809202,12000,12000,60,0.1349,276.06,C,C2,Contra Costa Community College District,2.0,RENT,61999.0,Not Verified,2026-07-11,Fully Paid,debt_consolidation,Debt Consolidation Loan,941xx,CA,18.35,0,1998-12-01,1,10,0,4917,0.257,22,0.0
814138,6000,6000,36,0.0749,186.61,A,A4,Winston Retail Solutions,4.0,RENT,76000.0,Not Verified,2026-07-11,Fully Paid,debt_consolidation,Cap One and Neimans Debt,941xx,CA,17.12,0,1994-01-01,0,6,0,24493,0.68,22,0.0
814124,5650,5650,36,0.1099,184.95,B,B3,Minerl Area Regional Medical Center,3.0,MORTGAGE,72000.0,Source Verified,2026-07-11,Charged Off,home_improvement,Pool,630xx,MO,12.37,1,1990-09-01,1,9,0,180,0.138,30,0.0
809975,8000,8000,36,0.1149,263.78,B,B4,Lewis Brisbois Bisgaard & Smith LLP,9.0,MORTGAGE,62500.0,Source Verified,2026-07-11,Fully Paid,small_business,Small Business Loan,925xx,CA,15.01,0,1999-05-01,0,12,0,11316,0.69,20,0.0
814053,19000,12375,60,0.1649,304.17,D,D3,The George Washington University,0.0,RENT,75000.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,CC Debt,222xx,VA,17.49,0,1997-11-01,0,16,0,31666,0.642,34,0.0
814034,12000,12000,36,0.1299,404.27,C,C1,Mazda North American Operations,0.0,RENT,58000.0,Source Verified,2026-07-11,Fully Paid,credit_card,Credit Card Consolidation,926xx,CA,7.92,0,1993-07-01,2,7,0,14220,0.798,41,0.0
814027,10000,10000,36,0.2062,374.81,F,F2,Commonwealth of Pennsylvania,2.0,MORTGAGE,185000.0,Source Verified,2026-07-11,Fully Paid,wedding,wedding,154xx,PA,0.58,0,1988-04-01,0,3,0,2446,0.978,21,0.0
812580,16000,16000,36,0.1099,523.75,B,B3,Pleasants County Schools,0.0,OWN,52000.0,Verified,2026-07-11,Fully Paid,debt_consolidation,Debt Consolidation,457xx,OH,24.0,0,2000-08-01,1,17,0,16582,0.427,43,0.0
813780,12000,12000,60,0.1879,309.91,E,E3,US Postal Service,6.0,MORTGAGE,48422.0,Verified,2026-07-11,Charged Off,home_improvement,Finishing Basement,288xx,NC,7.43,0,2000-12-01,0,3,0,1739,0.79,6,0.0
813997,4000,4000,36,0.1099,130.94,B,B3,"Security Lock and Key, Inc.",5.0,MORTGAGE,52800.0,Source Verified,2026-07-11,Fully Paid,wedding,Wedding Loan,241xx,VA,15.43,0,1995-06-01,1,7,1,6286,0.487,20,1.0
810922,4800,4800,36,0.0999,154.86,B,B1,United States Postal Service,10.0,MORTGAGE,65000.0,Source Verified,2026-07-11,Fully Paid,home_improvement,Pool,179xx,PA,16.26,0,1997-10-01,6,16,0,9793,0.266,31,0.0
813974,24000,15325,60,0.1099,333.13,B,B3,Lomographic Corp,2.0,MORTGAGE,60000.0,Source Verified,2026-07-11,Fully Paid,medical,Medical,900xx,CA,9.22,0,1994-05-01,0,7,0,3413,0.139,14,0.0
813908,1500,1500,36,0.0849,47.35,A,A5,Elephant Bar Restaurant,3.0,RENT,45000.0,Not Verified,2026-07-11,Charged Off,other,Loan,631xx,MO,8.43,0,1926-04-05,0,6,0,5285,0.274,11,0.0
813952,5100,5100,36,0.1149,168.16,B,B4,TelePacific Communications,6.0,MORTGAGE,60000.0,Not Verified,2026-07-11,Fully Paid,debt_consolidation,BOFA CLOSED VISA,891xx,NV,21.86,0,1926-10-02,1,7,0,28856,0.856,19,0.0
812172,3000,3000,36,0.1523,104.34,C,C5,Tucker Rocky Distribution,4.0,RENT,24000.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,Debt Loan,604xx,IL,3.6,0,1926-03-08,1,5,0,2423,0.319,5,0.0
813928,14125,14125,36,0.1399,482.7,C,C3,midfirst bank,10.0,MORTGAGE,45000.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,high credit cards,731xx,OK,21.41,0,1990-07-01,1,11,1,6728,0.863,38,1.0
813926,5200,5200,36,0.1399,177.7,C,C3,General atomics aeronautical systems,5.0,MORTGAGE,60000.0,Source Verified,2026-07-11,Charged Off,debt_consolidation,psy down debt,921xx,CA,23.18,0,1986-10-01,2,17,0,28118,0.947,39,0.0
798804,4800,4800,36,0.1149,158.27,B,B4,Tufts Medical Center,8.0,RENT,30000.0,Not Verified,2026-07-11,Fully Paid,wedding,Compass,021xx,MA,6.88,0,1926-07-04,1,6,0,5742,0.853,9,0.0
813846,10000,10000,36,0.1399,341.73,C,C3,John Hancock Funds,5.0,MORTGAGE,146000.0,Source Verified,2026-07-11,Fully Paid,moving,Relocatioin,024xx,MA,15.35,1,1997-05-01,1,7,0,11178,0.654,50,0.0
813821,16000,13150,36,0.0849,415.06,A,A5,"DSS, inc.",6.0,RENT,65000.0,Source Verified,2026-07-11,Fully Paid,credit_card,2011 Card Payoff Plan,334xx,FL,10.3,0,1926-07-02,0,15,0,15119,0.258,27,0.0
813796,5775,5775,36,0.0542,174.18,A,A1,Not Disclosed,4.0,MORTGAGE,35554.0,Verified,2026-07-11,Charged Off,debt_consolidation,Consolidated loan,026xx,MA,26.02,1,1982-02-01,1,12,0,7543,0.151,48,0.0
813817,2800,2800,36,0.1349,95.01,C,C2,usps,10.0,MORTGAGE,55000.0,Verified,2026-07-11,Fully Paid,vacation,Vacation Loan,898xx,NV,8.97,0,1997-02-01,1,11,1,6268,0.55,25,1.0
813783,17325,17325,36,0.1199,575.36,B,B5,VFC,1.0,MORTGAGE,114000.0,Source Verified,2026-07-11,Fully Paid,credit_card,Credit Card Refinance,941xx,CA,12.89,0,1997-09-01,0,7,0,7914,0.659,13,0.0
813659,1450,1450,36,0.1059,47.2,B,B2,Cirrus Tech Inc,7.0,MORTGAGE,55000.0,Not Verified,2026-07-11,Fully Paid,debt_consolidation,Lending Club Short Term Loan,660xx,KS,23.96,0,1926-12-03,2,6,0,6565,0.875,21,0.0
811215,16000,16000,60,0.1479,378.88,C,C4,wells fargo,10.0,MORTGAGE,66996.0,Verified,2026-07-11,Fully Paid,debt_consolidation,Debt Consolidation,280xx,NC,7.77,0,1992-03-01,3,7,0,7083,0.329,20,0.0
813696,12800,12800,60,0.1839,327.76,E,E2,AM Realty,9.0,MORTGAGE,67000.0,Not Verified,2026-07-11,Fully Paid,other,chill135,066xx,CT,14.26,0,1998-10-01,2,13,0,12721,0.766,29,0.0
812739,1500,1500,36,0.0999,48.4,B,B1,Buchanan Technologies,5.0,RENT,41004.0,Source Verified,2026-07-11,Fully Paid,other,Vacation Expenses,282xx,NC,20.02,0,1999-11-01,0,2,0,0,0.0,15,0.0
813725,5000,5000,36,0.1299,168.45,C,C1,Walmart Corporate,2.0,MORTGAGE,128000.0,Verified,2026-07-11,Charged Off,debt_consolidation,Debt Consolidation Loan 2,727xx,AR,16.89,1,1997-08-01,3,13,0,21982,0.785,45,0.0
813706,16000,16000,36,0.1099,523.75,B,B3,2020 company llc,2.0,RENT,83000.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,Debt Consolidation,220xx,VA,12.2,0,1926-02-04,0,11,0,19393,0.61,14,0.0
805466,15000,15000,60,0.1099,326.07,B,B3,Shelby Twp Police Department,8.0,MORTGAGE,80000.0,Not Verified,2026-07-11,Fully Paid,other,Geothermal,480xx,MI,7.38,0,1998-09-01,0,5,0,408,0.029,16,0.0
813680,12000,10075,36,0.0749,313.35,A,A4,"UBS Financial Services, Inc.",5.0,MORTGAGE,155000.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,Consolidation,070xx,NJ,4.7,0,1995-12-01,0,19,0,81961,0.171,37,0.0
812696,5000,5000,36,0.0999,161.32,B,B1,State of Alabama,10.0,MORTGAGE,75000.0,Source Verified,2026-07-11,Fully Paid,house,Home Loan,360xx,AL,13.1,0,1992-05-01,0,8,0,20210,0.704,20,0.0
813605,8000,8000,36,0.1599,281.22,D,D2,vornado charles E. smith,7.0,RENT,42000.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,debt consolidation,221xx,VA,11.23,0,1926-02-04,0,10,0,3581,0.544,18,0.0
796251,35000,35000,36,0.1799,1265.16,E,E1,Ashland Inc,4.0,OWN,104000.0,Verified,2026-07-11,Fully Paid,debt_consolidation,Project 2011,549xx,WI,20.55,0,1994-01-01,0,10,0,50867,0.7,29,0.0
812307,12600,12600,36,0.1689,448.54,D,D4,GST Inc.,10.0,MORTGAGE,55993.6,Source Verified,2026-07-11,Fully Paid,debt_consolidation,Pay Off My Debt!,083xx,NJ,10.61,1,1996-01-01,0,5,0,3664,0.852,20,0.0
813463,8400,8400,36,0.0749,261.26,A,A4,McLean Hospital,6.0,RENT,70000.0,Not Verified,2026-07-11,Fully Paid,other,Other Loan,018xx,MA,9.55,0,1992-12-01,0,5,0,2820,0.532,12,0.0
812571,22250,14750,60,0.1479,349.28,C,C4,Chino Valley Unified School District,4.0,MORTGAGE,38400.0,Verified,2026-07-11,Charged Off,small_business,Small Business Loan,925xx,CA,23.16,0,1998-01-01,1,13,0,17449,0.515,27,0.0
813415,5100,5100,36,0.0749,158.62,A,A4,Posies bakery and cafe,2.0,RENT,37200.0,Not Verified,2026-07-11,Fully Paid,home_improvement,Home Improvement Loan,972xx,OR,3.23,0,1926-06-03,1,6,0,1117,0.104,7,0.0
809660,6000,6000,60,0.1689,148.77,D,D4,Nasser Company Inc,3.0,RENT,36996.0,Not Verified,2026-07-11,Fully Paid,debt_consolidation,Debt Consolidation Loan,917xx,CA,18.39,0,1999-12-01,0,3,0,1181,0.787,12,0.0
813383,3250,3250,36,0.0542,98.02,A,A1,SHI International,0.0,RENT,30000.0,Source Verified,2026-07-11,Fully Paid,credit_card,Credit Card Consolidation,787xx,TX,1.6,0,2000-04-01,0,5,0,746,0.084,7,0.0
813223,6500,6500,36,0.1099,212.78,B,B3,"Federal Bureau of Prisons, FCI Marianna",10.0,MORTGAGE,55605.0,Not Verified,2026-07-11,Fully Paid,other,Personal loan,324xx,FL,22.03,0,1991-09-01,0,15,0,23879,0.76,37,0.0
795609,25000,16150,60,0.1149,355.1,B,B4,The Boston Consulting Group,10.0,RENT,96000.0,Verified,2026-07-11,Fully Paid,debt_consolidation,Debt Consolidation Loan,021xx,MA,7.34,0,1990-12-01,0,6,0,25357,0.456,20,0.0
813170,20000,14275,60,0.1349,328.4,C,C2,Ready At Dawn Studios,3.0,RENT,73000.0,Verified,2026-07-11,Fully Paid,debt_consolidation,D3digLoan,926xx,CA,17.28,0,1991-08-01,0,8,0,12479,0.752,35,0.0
805307,7000,7000,36,0.0599,212.93,A,A2,Not Disclosed,4.0,MORTGAGE,19200.0,Not Verified,2026-07-11,Fully Paid,major_purchase,remodel,286xx,NC,0.0,0,1969-06-01,0,8,0,0,0.0,28,0.0
813125,5500,5500,60,0.0849,112.82,A,A5,USPS,6.0,MORTGAGE,39600.0,Not Verified,2026-07-11,Fully Paid,car,98 Jeep Cherokee,326xx,FL,10.21,0,1996-01-01,0,5,0,11825,0.366,17,0.0
788341,12000,12000,36,0.0999,387.15,B,B1,DoD Civil Service,10.0,MORTGAGE,61000.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,Medical Expenses,920xx,CA,21.57,0,1987-09-01,1,15,0,11001,0.343,17,0.0
812936,6600,6600,36,0.1059,214.8,B,B2,JP Morgan Chase,0.0,RENT,60000.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,2011 Loan,125xx,NY,7.42,0,1999-01-01,3,6,0,8723,0.899,17,0.0
813107,2300,2300,36,0.0699,71.01,A,A3,Laforce Inc.,0.0,MORTGAGE,64000.0,Source Verified,2026-07-11,Fully Paid,other,Trailblazer pay off,601xx,IL,12.56,1,1992-12-01,0,10,0,41952,0.058,24,0.0
813036,13100,13100,60,0.2025,348.9,F,F1,VERIZON WIRELESS,5.0,MORTGAGE,80000.0,Verified,2026-07-11,Fully Paid,debt_consolidation,Consolidation,019xx,MA,20.11,1,1999-10-01,0,8,0,12180,0.721,36,0.0
813082,15000,15000,60,0.1479,355.2,C,C4,Atlas Services,5.0,MORTGAGE,52000.0,Source Verified,2026-07-11,Charged Off,home_improvement,Home Improvement,334xx,FL,5.88,0,2000-05-01,1,15,1,5589,0.174,22,1.0
813003,10000,10000,36,0.1199,332.1,B,B5,TEK Systems,5.0,RENT,52000.0,Verified,2026-07-11,Fully Paid,debt_consolidation,Debt Consolidation Loan,211xx,MD,9.23,0,1926-08-03,1,5,0,11809,0.409,8,0.0
813028,8000,8000,36,0.0599,243.34,A,A2,Kaiser Permanente Hospital,10.0,MORTGAGE,120000.0,Verified,2026-07-11,Fully Paid,home_improvement,Pool Renovation,945xx,CA,2.91,0,1993-09-01,0,17,0,654,0.019,55,0.0
702706,16000,16000,36,0.1099,523.75,B,B3,epay Worldwide,10.0,OWN,98000.0,Not Verified,2026-07-11,Fully Paid,debt_consolidation,Debt Consolidation,662xx,KS,10.16,0,1926-07-05,1,8,0,12331,0.507,17,0.0
778534,8000,8000,36,0.1059,260.36,B,B2,Gold Hill,5.0,MORTGAGE,86875.0,Not Verified,2026-07-11,Fully Paid,debt_consolidation,Debt Consolidation,940xx,CA,6.64,0,1926-10-04,0,5,0,6291,0.849,11,0.0
812153,10000,10000,36,0.0749,311.02,A,A4,Baton Rouge Crisis Intervention Center,2.0,MORTGAGE,28800.0,Source Verified,2026-07-11,Fully Paid,other,personal loan,708xx,LA,10.42,0,1982-09-01,0,9,0,468,0.068,26,0.0
812949,16000,16000,60,0.1099,347.8,B,B3,Ciyt of Utica DPW,10.0,RENT,39960.0,Not Verified,2026-07-11,Charged Off,debt_consolidation,billstopay,135xx,NY,10.66,0,1999-12-01,0,6,0,2427,0.099,12,0.0
812958,6000,6000,36,0.1199,199.26,B,B5,Citigroup,8.0,RENT,105500.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,6k,070xx,NJ,18.14,0,1999-11-01,0,10,0,44469,0.806,23,0.0
812931,10000,10000,60,0.1349,230.05,C,C2,Meridiam Infrastructure,0.0,RENT,178548.0,Source Verified,2026-07-11,Fully Paid,other,Lending Tree Personal Loan - New Street,070xx,NJ,8.46,0,2000-03-01,5,14,0,2414,0.033,23,0.0
812794,6000,6000,36,0.1523,208.67,C,C5,Not Disclosed,4.0,MORTGAGE,78408.0,Source Verified,2026-07-11,Fully Paid,moving,relocation,402xx,KY,0.92,0,1998-03-01,2,2,1,0,0.0,5,1.0
812803,3000,3000,36,0.1523,104.34,C,C5,navigant credit union,0.0,MORTGAGE,42000.0,Source Verified,2026-07-11,Fully Paid,major_purchase,Major Purchase Loan,028xx,RI,1.03,0,1926-09-06,1,7,0,1577,0.986,11,0.0
806073,6000,4525,36,0.0749,140.74,A,A4,Lemo Usa,5.0,RENT,26000.0,Not Verified,2026-07-11,Fully Paid,small_business,Small Business Loan,954xx,CA,19.06,0,1926-12-05,3,13,0,1527,0.078,25,0.0
812779,8000,8000,36,0.1562,279.76,D,D1,United States Air Force,4.0,RENT,50400.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,Debt consolidation Loan,967xx,HI,15.95,0,1926-05-08,0,7,0,6670,0.379,9,0.0
812737,12000,10325,60,0.1199,229.63,B,B5,University of California Berkeley,4.0,RENT,50000.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,Credit Card consolidation,941xx,CA,6.79,0,2000-12-01,0,11,0,5934,0.636,17,0.0
812628,8450,8450,60,0.1349,194.39,C,C2,hospital shared services,2.0,MORTGAGE,16500.0,Verified,2026-07-11,Charged Off,major_purchase,Major Purchase Loan,780xx,TX,12.73,0,1995-11-01,1,2,0,0,0.0,14,0.0
812332,10000,7325,36,0.0749,227.82,A,A4,"Veritiss, LLC",0.0,OWN,105000.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,Re-financing,225xx,VA,16.61,0,1926-04-04,0,16,0,2119,0.103,24,0.0
810372,7000,7000,36,0.1599,246.07,D,D2,Not Disclosed,10.0,OWN,144000.0,Not Verified,2026-07-11,Charged Off,debt_consolidation,Personal,302xx,GA,2.4,0,1992-12-01,1,9,0,8674,0.913,15,0.0
812624,5000,5000,36,0.0999,161.32,B,B1,MetLife,1.0,MORTGAGE,51800.0,Verified,2026-07-11,Fully Paid,other,2011,121xx,NY,7.97,0,1998-03-01,1,7,0,10607,0.798,10,0.0
812614,6000,6000,36,0.0699,185.24,A,A3,Walmart,10.0,RENT,46500.0,Verified,2026-07-11,Fully Paid,debt_consolidation,Payoff Loan,403xx,KY,27.67,0,1926-05-03,0,9,0,498,0.039,25,0.0
810905,6000,6000,36,0.1523,208.67,C,C5,El Patio Chimichurri,2.0,RENT,28800.0,Not Verified,2026-07-11,Fully Paid,debt_consolidation,Personal,334xx,FL,11.46,0,1998-06-01,1,3,1,373,0.466,11,0.0
812148,20000,12750,60,0.1749,320.24,D,D5,NYCM Insurance Company,10.0,MORTGAGE,49000.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,Freedom,120xx,NY,15.13,0,1926-11-01,2,8,0,7183,0.704,28,0.0
812618,2100,2100,36,0.0999,67.76,B,B1,Central Regoinal Hospital,3.0,RENT,21600.0,Source Verified,2026-07-11,Fully Paid,small_business,Small Business Loan,375xx,NC,13.89,0,1998-10-01,0,2,0,304,0.338,6,0.0
812619,18000,18000,60,0.1799,456.99,E,E1,Dell Inc,7.0,MORTGAGE,158899.0,Verified,2026-07-11,Charged Off,debt_consolidation,Debt Consolidation ET 2011,786xx,TX,21.83,0,1991-08-01,1,19,0,54382,0.671,35,0.0
812577,13700,10575,60,0.1149,232.52,B,B4,Landrys Rest Corp.,6.0,MORTGAGE,63000.0,Verified,2026-07-11,Charged Off,small_business,Impact Fee,082xx,NJ,0.0,0,1992-03-01,3,6,0,0,0.0,27,0.0
812517,6800,6800,36,0.1059,221.31,B,B2,Geosyntec Consultants,0.0,MORTGAGE,41600.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,Debt Consolidation Loan,322xx,FL,6.14,1,1999-10-01,0,8,0,7483,0.343,18,0.0
812190,9000,9000,36,0.0749,279.92,A,A4,Not Disclosed,4.0,MORTGAGE,27500.0,Source Verified,2026-07-11,Fully Paid,credit_card,Credit Card Loan,327xx,FL,11.87,0,1981-10-01,0,5,1,8114,0.634,10,1.0
812521,9600,7550,36,0.0849,238.3,A,A5,The Hartford,5.0,MORTGAGE,40000.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,Debt consolidation,131xx,NY,23.25,0,1999-07-01,1,15,0,9159,0.185,40,0.0
810487,12000,12000,36,0.1199,398.52,B,B5,J.Crew,5.0,OWN,39000.0,Verified,2026-07-11,Fully Paid,other,Bills,322xx,FL,11.2,0,1926-08-07,2,12,0,2117,0.176,14,0.0
807734,23200,15025,60,0.1099,326.61,B,B3,3E Company,10.0,RENT,140000.0,Verified,2026-07-11,Fully Paid,credit_card,Pay down credit card faster,920xx,CA,19.75,0,1994-05-01,0,8,0,97885,0.666,18,0.0
808799,35000,22825,60,0.1749,573.3,D,D5,Associated Bank,0.0,RENT,80000.0,Source Verified,2026-07-11,Charged Off,small_business,Small Business Loan,537xx,WI,14.07,0,1997-05-01,2,7,0,14524,0.552,28,0.0
812459,9600,9600,36,0.1059,312.44,B,B2,Not Disclosed,4.0,MORTGAGE,93600.0,Not Verified,2026-07-11,Charged Off,home_improvement,Home improvement ,347xx,FL,11.88,0,1978-12-01,1,8,0,18424,0.703,12,0.0
812457,20000,15600,36,0.0749,485.19,A,A4,Wildman Harrold Allen & Dixon,3.0,RENT,87000.0,Verified,2026-07-11,Fully Paid,other,Personal,606xx,IL,6.29,0,1999-04-01,1,14,0,3554,0.108,31,0.0
812452,35000,25400,60,0.1599,617.55,D,D2,Not Disclosed,7.0,RENT,70000.0,Source Verified,2026-07-11,Charged Off,small_business,Fitness Now,800xx,CO,14.66,1,1977-08-01,1,10,0,0,0.0,12,0.0
812247,16450,14050,60,0.1149,308.93,B,B4,Pine Canyon Club,5.0,RENT,50000.0,Not Verified,2026-07-11,Fully Paid,credit_card,Golf Loan,860xx,AZ,27.43,0,1999-04-01,0,7,0,19725,0.526,21,0.0
812422,5000,5000,36,0.1149,164.86,B,B4,Not Disclosed,4.0,MORTGAGE,38400.0,Verified,2026-07-11,Fully Paid,wedding,wedding,346xx,FL,20.59,0,1999-11-01,3,12,1,6811,0.342,28,1.0
812411,20000,20000,60,0.1523,478.22,C,C5,H&J property management,4.0,MORTGAGE,42000.0,Verified,2026-07-11,Fully Paid,debt_consolidation,debt consolidation,923xx,CA,18.51,0,1997-10-01,1,6,0,10279,0.623,10,0.0
811377,4000,4000,36,0.0749,124.41,A,A4,Seneca Nation of Indians,6.0,MORTGAGE,83200.0,Not Verified,2026-07-11,Fully Paid,home_improvement,Pool_2011,140xx,NY,18.3,0,1991-09-01,0,16,0,39602,0.462,33,0.0
812407,11200,11200,60,0.2174,307.68,F,F5,1199SEIU Benefit and Pension Funds,10.0,RENT,67000.0,Source Verified,2026-07-11,Charged Off,debt_consolidation,Debt Consolidation,100xx,NY,6.3,1,1995-08-01,2,12,1,7952,0.396,25,1.0
809684,8000,8000,36,0.0849,252.51,A,A5,City of Tracy,3.0,MORTGAGE,70000.0,Source Verified,2026-07-11,Fully Paid,home_improvement,Debt consolidate,953xx,CA,2.71,0,1996-01-01,5,6,0,10034,0.298,16,0.0
811445,5600,5600,36,0.0999,180.67,B,B1,Not Disclosed,4.0,RENT,62000.0,Verified,2026-07-11,Fully Paid,other,Personal Loan,063xx,CT,24.27,0,1990-03-01,0,15,1,11243,0.295,35,1.0
812368,10000,10000,36,0.0849,315.63,A,A5,"SS&C Technologies, Inc.",5.0,RENT,80000.0,Source Verified,2026-07-11,Fully Paid,debt_consolidation,Debt Consolidation,060xx,CT,20.27,0,1993-12-01,0,14,0,23061,0.429,26,0.0
812320,8350,8350,36,0.0699,257.79,A,A3,"ATTO Technology, Inc.",6.0,RENT,77100.0,Not Verified,2026-07-11,Fully Paid,small_business,Avenues for self-employment,140xx,NY,0.39,0,1993-12-01,0,5,0,660,0.012,13,0.0
800343,14075,14075,60,0.2025,374.87,F,F1,"Lowe's Companies, Inc.",7.0,MORTGAGE,39000.0,Verified,2026-07-11,Fully Paid,debt_consolidation,CC Consolidation,281xx,NC,22.8,0,1997-05-01,0,9,0,15172,0.774,19,0.0
812202,30000,18725,60,0.1799,475.4,E,E1,Stryker Instruments,1.0,MORTGAGE,123996.0,Verified,2026-07-11,Charged Off,debt_consolidation,Debt Consolidation Loan,490xx,MI,21.35,0,1997-05-01,0,10,0,48258,0.832,28,0.0
812192,6200,6200,36,0.0849,195.7,A,A5,Lyondell Basell,3.0,MORTGAGE,100000.0,Verified,2026-07-11,Fully Paid,home_improvement,Pool,775xx,TX,12.64,0,1926-02-02,0,8,0,3367,0.2,23,0.0
812145,9000,9000,36,0.0599,273.76,A,A2,Not Disclosed,10.0,OWN,30000.0,Not Verified,2026-07-11,Fully Paid,debt_consolidation,Debt Consolidation,761xx,TX,13.6,0,1971-04-01,0,13,0,13017,0.249,21,0.0
811924,2400,2400,60,0.1799,60.94,E,E1,self,5.0,OWN,12000.0,Not Verified,2026-07-11,Fully Paid,other,personal,545xx,WI,3.0,0,1926-06-08,1,3,0,466,0.388,4,0.0
811503,3600,3600,60,0.1523,86.08,C,C5,Allergan,6.0,MORTGAGE,98004.0,Source Verified,2026-07-11,Fully Paid,other,Consolidation,928xx,CA,14.29,0,1997-12-01,3,5,0,7829,0.851,42,0.0
